,ID,age,job,marital,education,default,balance,housing,loan,subscribed
2270,35426,47,blue-collar,divorced,primary,no,223,yes,no,no
2271,822,33,services,married,secondary,no,404,yes,no,no
2272,28579,47,blue-collar,married,primary,no,613,yes,no,no
2273,39240,26,blue-collar,single,secondary,no,-350,yes,no,no
2274,14957,47,technician,single,secondary,no,80,yes,no,no
2275,28463,38,unemployed,single,tertiary,no,560,no,no,no
2276,26949,30,admin.,married,secondary,no,5220,yes,no,no
2277,45077,46,technician,married,secondary,no,9299,no,no,no
2278,14558,44,entrepreneur,married,tertiary,no,468,yes,yes,no
2279,10016,40,technician,divorced,secondary,no,2394,no,no,no
2280,33791,28,blue-collar,single,tertiary,no,4099,no,no,yes
2281,23001,54,technician,married,secondary,no,965,no,no,no
2282,44337,32,management,married,tertiary,no,6138,no,no,yes
2283,31324,63,retired,divorced,primary,no,1840,no,no,no
2284,19974,35,technician,married,secondary,no,254,no,no,no
2285,40472,71,self-employed,married,secondary,no,5946,no,no,no
2286,44609,57,retired,married,tertiary,no,1269,no,no,yes
2287,26774,34,blue-collar,married,primary,no,1524,yes,no,no
2288,41899,39,management,married,tertiary,no,1802,no,no,no
2289,37245,37,blue-collar,married,secondary,no,387,yes,yes,no
2290,23753,31,technician,single,secondary,no,3588,no,no,no
2291,33369,36,services,married,secondary,no,878,yes,no,no
2292,8079,39,management,single,tertiary,no,1682,yes,no,no
2293,31378,32,management,married,tertiary,no,376,yes,no,yes
2294,18020,57,blue-collar,married,primary,yes,195,no,yes,no
2295,30950,34,unemployed,married,tertiary,no,582,yes,no,no
2296,25197,55,entrepreneur,married,tertiary,no,78,no,no,no
2297,6627,26,management,single,tertiary,no,6840,yes,no,yes
2298,1379,49,admin.,single,secondary,no,275,no,no,no
2299,32534,33,entrepreneur,married,secondary,no,135,yes,no,no
2300,1547,43,blue-collar,married,primary,no,126,yes,no,no
2301,8418,36,housemaid,married,primary,no,191,yes,no,no
2302,42482,72,retired,married,primary,no,3856,no,no,yes
2303,39370,32,technician,single,tertiary,no,1625,no,no,yes
2304,2176,29,services,single,secondary,no,-72,yes,no,no
2305,16654,34,technician,married,secondary,no,1234,yes,no,no
2306,25518,51,technician,married,secondary,no,113,no,no,no
2307,44199,24,technician,single,secondary,no,3843,no,no,no
2308,31864,44,blue-collar,married,primary,no,1704,yes,no,no
2309,11069,37,technician,divorced,secondary,no,531,no,no,no
2310,16216,25,technician,single,secondary,no,0,yes,no,no
2311,204,35,student,single,unknown,no,298,yes,no,no
2312,39532,37,services,married,secondary,no,2915,no,no,no
2313,32945,46,services,divorced,primary,no,3854,yes,no,no
2314,16364,42,admin.,married,secondary,no,-465,no,yes,no
2315,36035,57,entrepreneur,divorced,secondary,yes,25,yes,no,no
2316,29595,42,unknown,single,primary,no,2398,yes,no,no
2317,17434,43,blue-collar,single,primary,yes,69,no,yes,no
2318,16123,34,blue-collar,married,primary,no,197,yes,no,no
2319,13482,28,services,single,secondary,no,1950,no,no,no
2320,39756,55,technician,married,secondary,no,511,yes,no,no
2321,17910,51,housemaid,married,tertiary,no,390,yes,no,no
2322,33383,50,management,divorced,tertiary,no,516,yes,yes,no
2323,36296,46,admin.,married,secondary,no,186,yes,no,no
2324,38496,46,management,married,tertiary,no,810,yes,yes,no
2325,37543,29,admin.,single,secondary,no,65,yes,no,no
2326,19759,47,management,married,secondary,no,7,no,no,no
2327,24648,34,management,married,tertiary,no,815,no,no,no
2328,37253,38,blue-collar,single,secondary,no,1137,no,no,no
2329,29717,57,management,married,tertiary,no,113,no,no,no
2330,7802,31,technician,divorced,secondary,no,342,yes,no,no
2331,8765,28,admin.,single,tertiary,no,4,no,no,no
2332,30855,40,management,married,tertiary,no,89,yes,yes,no
2333,26987,33,technician,single,secondary,no,2481,no,no,no
2334,20601,55,blue-collar,married,secondary,no,1011,yes,no,no
2335,28857,39,management,married,secondary,no,1585,yes,no,no
2336,26295,41,management,married,tertiary,no,-195,no,yes,no
2337,39539,34,management,single,tertiary,no,699,no,no,no
2338,43341,37,technician,married,secondary,no,1458,no,no,no
2339,5579,32,blue-collar,married,secondary,no,1780,yes,no,no
2340,27218,42,admin.,single,secondary,no,2095,yes,no,no
2341,28311,35,technician,married,secondary,no,128,no,yes,no
2342,37092,38,management,single,tertiary,no,15030,yes,no,no
2343,13177,26,management,single,tertiary,no,8303,no,no,no
2344,29211,43,management,married,tertiary,no,0,no,no,no
2345,31805,33,management,single,tertiary,no,259,no,no,no
2346,17530,36,admin.,married,secondary,no,-323,yes,no,no
2347,18724,54,services,married,secondary,no,812,no,no,no
2348,30770,58,services,married,secondary,no,-37,no,yes,no
2349,899,49,admin.,married,secondary,no,326,yes,no,no
2350,32597,28,entrepreneur,married,secondary,no,490,yes,no,no
2351,28140,35,technician,married,secondary,no,-259,yes,no,no
2352,15548,40,entrepreneur,married,secondary,no,1238,yes,no,no
2353,44102,31,self-employed,married,tertiary,no,2666,no,no,yes
2354,18256,39,admin.,married,secondary,no,70,yes,no,no
2355,43273,26,admin.,single,tertiary,no,3730,yes,no,no
2356,11233,44,services,married,secondary,no,1872,yes,no,no
2357,8465,35,blue-collar,married,secondary,no,412,yes,no,no
2358,37318,47,blue-collar,married,primary,no,-169,no,yes,no
2359,12317,34,unemployed,married,secondary,no,0,no,yes,no
2360,32937,34,blue-collar,married,tertiary,no,551,yes,no,no
2361,30793,36,technician,single,secondary,no,1102,no,no,no
2362,34585,33,services,married,secondary,no,255,yes,yes,no
2363,24098,57,technician,married,secondary,no,7554,no,no,yes
2364,40387,54,management,married,tertiary,no,1464,no,no,yes
2365,3176,43,retired,married,primary,no,471,no,yes,no
2366,711,31,admin.,married,secondary,no,0,yes,yes,no
2367,21989,47,services,married,secondary,no,439,yes,no,no
2368,17355,25,unemployed,married,secondary,no,157,yes,no,no
2369,34534,30,blue-collar,married,secondary,no,203,yes,no,no
2370,22465,33,technician,single,secondary,no,80,no,no,no
2371,32365,36,technician,single,secondary,no,2511,yes,no,yes
2372,6146,45,technician,married,unknown,no,473,yes,no,no
2373,30813,55,unemployed,single,primary,no,274,no,no,no
2374,7209,44,blue-collar,married,secondary,no,776,yes,no,no
2375,36216,38,management,single,tertiary,no,493,yes,no,no
2376,44587,30,technician,single,secondary,no,86,no,no,no
2377,18497,41,unemployed,married,secondary,no,0,no,no,no
2378,1834,27,blue-collar,married,tertiary,no,350,no,no,no
2379,11882,52,self-employed,married,primary,no,-107,yes,yes,no
2380,43521,51,management,married,secondary,no,335,no,no,no
2381,13544,33,services,married,secondary,no,-384,yes,no,no
2382,27952,34,self-employed,single,tertiary,no,36,no,no,no
2383,37908,40,blue-collar,married,primary,no,105,yes,no,no
2384,8626,61,retired,married,primary,no,296,yes,yes,no
2385,30819,38,blue-collar,single,primary,no,2198,no,no,no
2386,30178,48,blue-collar,married,secondary,no,558,yes,no,no
2387,32816,36,blue-collar,single,unknown,no,185,yes,yes,no
2388,29393,37,management,married,tertiary,no,751,yes,no,no
2389,4208,22,blue-collar,single,secondary,no,0,yes,no,no
2390,33962,31,management,married,tertiary,no,1331,no,no,yes
2391,22008,33,management,single,tertiary,no,0,no,no,no
2392,5356,32,blue-collar,married,primary,no,410,yes,no,no
2393,38468,48,blue-collar,single,primary,no,244,yes,no,no
2394,27791,32,blue-collar,single,secondary,no,3662,no,no,no
2395,16870,38,entrepreneur,married,primary,no,21,yes,no,no
2396,22657,58,technician,married,tertiary,no,0,no,no,no
2397,20270,59,retired,married,secondary,no,1980,no,no,no
2398,31522,35,self-employed,married,tertiary,no,560,yes,no,no
2399,20309,57,retired,married,secondary,no,13834,no,no,no
2400,32138,31,blue-collar,married,secondary,no,1131,yes,yes,no
2401,22302,47,blue-collar,married,primary,no,0,no,no,no
2402,39512,28,management,married,secondary,no,466,yes,no,no
2403,32760,37,blue-collar,married,primary,no,3154,yes,no,yes
2404,29530,32,blue-collar,married,secondary,no,320,yes,yes,no
2405,18661,33,blue-collar,married,secondary,no,0,yes,yes,no
2406,7381,38,technician,married,secondary,no,381,yes,no,no
2407,36050,47,blue-collar,married,secondary,no,2548,yes,no,no
2408,26626,39,management,divorced,secondary,no,4314,yes,no,no
2409,9921,42,management,single,tertiary,no,1206,no,no,no
2410,39534,24,self-employed,single,unknown,no,1179,no,no,no
2411,20464,58,technician,married,secondary,no,1463,yes,no,no
2412,17400,54,technician,married,secondary,no,1938,no,yes,yes
2413,36558,42,entrepreneur,divorced,secondary,no,335,yes,no,yes
2414,25320,50,unemployed,married,secondary,no,525,yes,no,no
2415,39540,55,management,married,tertiary,no,42,no,no,no
2416,10751,46,management,single,primary,no,538,no,no,no
2417,39934,52,management,married,tertiary,no,0,no,no,no
2418,18242,44,blue-collar,married,secondary,no,5414,no,no,no
2419,7565,55,technician,divorced,tertiary,no,0,yes,no,no
2420,31717,38,services,single,secondary,no,167,yes,no,no
2421,12248,36,unemployed,married,tertiary,no,4145,no,no,yes
2422,12159,42,technician,divorced,tertiary,no,21,yes,no,no
2423,22217,60,services,married,secondary,no,1446,no,no,no
2424,4995,29,management,married,secondary,no,-559,yes,yes,no
2425,4372,57,technician,married,secondary,no,437,yes,no,no
2426,871,33,services,divorced,secondary,no,327,yes,no,no
2427,34785,44,entrepreneur,married,primary,no,650,yes,no,no
2428,25566,58,management,married,secondary,no,60,no,yes,no
2429,28070,59,retired,married,secondary,no,4457,no,no,no
2430,10425,38,management,divorced,tertiary,no,10638,no,no,no
2431,12124,45,services,single,secondary,no,1515,no,no,no
2432,44156,36,management,single,unknown,no,62,no,no,yes
2433,35669,45,management,married,secondary,no,458,yes,no,no
2434,36826,36,blue-collar,married,secondary,no,129,yes,no,no
2435,34114,31,management,single,tertiary,no,1619,no,no,yes
2436,4155,40,technician,married,tertiary,no,296,no,no,no
2437,45208,71,retired,divorced,primary,no,1729,no,no,yes
2438,25081,35,services,single,secondary,no,0,no,no,no
2439,31405,48,admin.,divorced,secondary,no,0,yes,yes,no
2440,13852,37,blue-collar,married,secondary,no,563,yes,no,no
2441,28486,33,services,single,tertiary,no,-452,no,no,yes
2442,5272,37,blue-collar,married,primary,no,3517,yes,no,no
2443,32731,29,management,married,tertiary,no,760,no,yes,no
2444,18130,53,management,single,tertiary,no,0,no,no,no
2445,26571,36,blue-collar,married,secondary,no,7449,yes,no,no
2446,41834,26,admin.,single,secondary,no,766,no,no,yes
2447,10979,39,self-employed,married,secondary,no,1317,no,no,no
2448,43318,32,management,single,tertiary,no,1619,no,no,no
2449,19420,38,technician,married,tertiary,no,180,no,no,no
2450,21387,48,technician,married,secondary,no,14148,yes,no,no
2451,6376,52,retired,divorced,secondary,no,246,yes,no,no
2452,29801,40,self-employed,single,unknown,no,109,yes,no,no
2453,43015,27,admin.,single,secondary,no,255,no,no,no
2454,13906,58,retired,divorced,primary,no,11,no,yes,no
2455,5217,39,services,married,primary,no,1601,yes,no,no
2456,30152,37,technician,married,secondary,no,277,yes,no,no
2457,14276,34,technician,married,secondary,no,800,yes,no,no
2458,43016,29,technician,single,secondary,no,113,no,no,yes
2459,24490,45,technician,married,secondary,no,2020,yes,no,no
2460,35954,45,management,divorced,tertiary,no,2237,yes,no,no
2461,7190,44,services,married,secondary,no,744,yes,no,no
2462,6212,50,management,married,secondary,no,-44,yes,no,no
2463,24665,31,blue-collar,married,secondary,no,1354,yes,yes,no
2464,33001,35,management,single,tertiary,no,1045,yes,no,no
2465,28837,29,unemployed,married,secondary,no,596,no,no,no
2466,45085,29,blue-collar,single,tertiary,no,455,no,no,yes
2467,4579,34,blue-collar,single,primary,no,709,yes,no,no
2468,23602,32,entrepreneur,single,tertiary,no,890,yes,yes,no
2469,17045,28,services,married,secondary,no,633,no,yes,no
2470,33236,30,management,single,tertiary,no,63,yes,no,no
2471,27998,53,management,married,tertiary,no,0,no,no,no
2472,16169,37,admin.,married,secondary,no,1396,yes,no,no
2473,24576,50,admin.,divorced,secondary,no,202,no,yes,no
2474,28223,34,management,married,tertiary,no,498,yes,no,no
2475,13972,45,retired,married,primary,no,-24,no,no,no
2476,11698,60,housemaid,divorced,tertiary,no,662,no,no,no
2477,34287,30,management,single,tertiary,no,11278,no,no,no
2478,26168,41,blue-collar,single,secondary,no,495,yes,no,no
2479,40884,37,admin.,married,secondary,no,3420,no,no,no
2480,36861,39,technician,married,unknown,no,0,yes,no,no
2481,17138,60,retired,married,secondary,no,90,yes,no,no
2482,23342,41,technician,married,secondary,no,417,no,no,no
2483,5001,32,management,single,tertiary,no,728,yes,no,no
2484,11182,39,entrepreneur,married,tertiary,no,2310,yes,yes,no
2485,42825,72,retired,single,tertiary,no,1285,no,no,no
2486,7327,40,blue-collar,married,secondary,no,0,yes,yes,no
2487,41647,25,student,single,tertiary,no,5,no,no,no
2488,8941,34,blue-collar,married,unknown,no,553,yes,no,no
2489,11593,44,entrepreneur,married,secondary,no,168,no,no,no
2490,9049,60,housemaid,married,tertiary,no,443,no,no,no
2491,8413,29,technician,married,primary,no,1761,yes,no,no
2492,18048,36,management,married,tertiary,no,96,no,no,yes
2493,4449,32,services,married,secondary,no,364,yes,no,no
2494,44308,61,retired,married,secondary,no,1058,no,no,yes
2495,30973,51,management,married,tertiary,no,285,no,no,no
2496,26490,30,admin.,single,secondary,no,10735,no,no,no
2497,42818,45,management,single,tertiary,no,4831,no,no,yes
2498,11395,54,technician,married,secondary,no,415,yes,no,no
2499,19136,59,retired,married,secondary,no,1035,yes,yes,no
2500,9938,57,housemaid,married,primary,no,3570,no,no,no
2501,1950,30,admin.,single,tertiary,no,-396,yes,no,no
2502,22962,46,technician,married,secondary,no,1596,yes,no,no
2503,5960,31,management,divorced,tertiary,no,1145,yes,no,yes
2504,20607,34,management,married,tertiary,no,496,no,no,no
2505,14076,47,admin.,divorced,secondary,no,1139,yes,no,no
2506,39349,31,blue-collar,single,secondary,no,1124,yes,no,no
2507,41171,42,management,married,tertiary,no,976,no,no,yes
2508,21689,39,technician,single,secondary,no,1,no,no,no
2509,40767,71,retired,married,primary,no,10394,no,no,no
2510,3755,35,services,married,secondary,no,1053,yes,no,no
2511,29751,43,unemployed,single,primary,no,264,no,no,no
2512,5930,46,blue-collar,married,secondary,no,494,yes,no,no
2513,38649,57,retired,married,secondary,yes,32,yes,no,no
2514,22976,31,entrepreneur,married,tertiary,no,-231,yes,no,no
2515,36430,44,blue-collar,single,secondary,no,184,yes,no,no
2516,40335,30,management,single,tertiary,no,8535,no,no,yes
2517,6081,50,technician,single,secondary,no,-463,yes,no,no
2518,32543,47,blue-collar,married,secondary,no,1536,yes,no,no
2519,1124,43,technician,married,primary,no,117,yes,no,no
2520,4589,38,unemployed,married,secondary,no,205,yes,no,no
2521,9042,45,management,married,secondary,no,0,no,no,no
2522,11336,32,management,married,tertiary,no,607,yes,no,yes
2523,2814,29,admin.,single,secondary,no,993,no,no,no
2524,17504,47,management,single,tertiary,no,216,yes,no,no
2525,33745,33,admin.,married,tertiary,no,882,no,no,yes
2526,15489,25,management,married,tertiary,no,51,yes,no,no
2527,14483,36,blue-collar,married,secondary,no,-128,no,yes,no
2528,10999,38,blue-collar,married,primary,no,265,no,no,no
2529,17536,33,technician,married,tertiary,no,-482,yes,no,no
2530,8492,32,management,single,tertiary,no,974,yes,no,no
2531,14034,32,self-employed,married,secondary,no,514,yes,no,yes
2532,28555,29,management,married,tertiary,no,1366,yes,no,no
2533,17506,34,blue-collar,married,secondary,no,156,yes,no,no
2534,30893,50,housemaid,married,primary,no,3690,no,no,no
2535,13071,34,self-employed,married,tertiary,no,191,no,no,no
2536,13819,38,blue-collar,single,primary,no,1351,no,no,no
2537,13428,49,admin.,married,secondary,no,167,no,yes,no
2538,27438,51,management,married,tertiary,no,4,yes,no,no
2539,17740,45,unknown,married,unknown,no,4413,no,no,no
2540,4309,49,entrepreneur,married,tertiary,no,320,yes,yes,no
2541,5515,33,blue-collar,married,secondary,no,463,yes,no,no
2542,28473,60,technician,divorced,secondary,no,615,yes,no,no
2543,2213,56,admin.,married,secondary,no,2087,yes,no,no
2544,1514,37,services,married,secondary,no,22,yes,yes,no
2545,31778,37,admin.,single,secondary,no,810,yes,no,no
2546,40032,25,blue-collar,single,secondary,no,389,no,no,yes
2547,16793,57,management,married,tertiary,no,224,yes,no,no
2548,6393,37,blue-collar,married,secondary,no,0,no,no,no
2549,30663,40,management,married,secondary,no,6695,yes,no,no
2550,12889,28,blue-collar,married,primary,no,-196,no,no,no
2551,30994,32,blue-collar,single,tertiary,no,358,no,no,no
2552,33807,52,admin.,married,secondary,no,722,no,no,no
